"","package","month","total"
"6169","ForeCA",2014-12-01,323
"6170","ForeCA",2015-01-01,505
"6171","ForeCA",2015-02-01,559
"6172","ForeCA",2015-03-01,734
"6173","ForeCA",2015-04-01,735
"6174","ForeCA",2015-05-01,645
"6175","ForeCA",2015-06-01,586
"6176","ForeCA",2015-07-01,434
"6177","ForeCA",2015-08-01,430
"6178","ForeCA",2015-09-01,469
"6179","ForeCA",2015-10-01,482
"6180","ForeCA",2015-11-01,443
"6181","ForeCA",2015-12-01,407
"6182","ForeCA",2016-01-01,454
"6183","ForeCA",2016-02-01,357
"6184","ForeCA",2016-03-01,496
"6185","ForeCA",2016-04-01,622
"6186","ForeCA",2016-05-01,453
"6187","ForeCA",2016-06-01,371
"6188","ForeCA",2016-07-01,394
"6189","ForeCA",2016-08-01,273
"6190","ForeCA",2016-09-01,289
"6191","ForeCA",2016-10-01,328
"6192","ForeCA",2016-11-01,413
"6193","ForeCA",2016-12-01,286
"6194","ForeCA",2017-01-01,386
"6195","ForeCA",2017-02-01,318
"6196","ForeCA",2017-03-01,412
"6197","ForeCA",2017-04-01,545
"6198","ForeCA",2017-05-01,392
"6199","ForeCA",2017-06-01,349
"6200","ForeCA",2017-07-01,407
"6201","ForeCA",2017-08-01,316
"6202","ForeCA",2017-09-01,341
"6203","ForeCA",2017-10-01,400
"6204","ForeCA",2017-11-01,381
"6205","ForeCA",2017-12-01,233
"6206","ForeCA",2018-01-01,331
"6207","ForeCA",2018-02-01,263
"6208","ForeCA",2018-03-01,321
"6209","ForeCA",2018-04-01,436
"6210","ForeCA",2018-05-01,438
"6211","ForeCA",2018-06-01,517
"6212","ForeCA",2018-07-01,367
"6213","ForeCA",2018-08-01,294
"6214","ForeCA",2018-09-01,590
"6215","ForeCA",2018-10-01,568
"6216","ForeCA",2018-11-01,621
"6217","ForeCA",2018-12-01,501
"6218","ForeCA",2019-01-01,661
"6219","ForeCA",2019-02-01,709
"6220","ForeCA",2019-03-01,883
"6221","ForeCA",2019-04-01,934
"6222","ForeCA",2019-05-01,1269
"6223","ForeCA",2019-06-01,758
"6224","ForeCA",2019-07-01,1106
"6225","ForeCA",2019-08-01,262
"6226","forecast",2012-10-01,135
"6227","forecast",2012-11-01,2757
"6228","forecast",2012-12-01,3846
"6229","forecast",2013-01-01,5262
"6230","forecast",2013-02-01,6162
"6231","forecast",2013-03-01,10248
"6232","forecast",2013-04-01,11733
"6233","forecast",2013-05-01,11769
"6234","forecast",2013-06-01,11700
"6235","forecast",2013-07-01,11307
"6236","forecast",2013-08-01,8904
"6237","forecast",2013-09-01,12930
"6238","forecast",2013-10-01,18729
"6239","forecast",2013-11-01,17931
"6240","forecast",2013-12-01,12426
"6241","forecast",2014-01-01,19665
"6242","forecast",2014-02-01,20637
"6243","forecast",2014-03-01,24492
"6244","forecast",2014-04-01,27405
"6245","forecast",2014-05-01,24081
"6246","forecast",2014-06-01,22677
"6247","forecast",2014-07-01,21501
"6248","forecast",2014-08-01,24738
"6249","forecast",2014-09-01,27006
"6250","forecast",2014-10-01,34359
"6251","forecast",2014-11-01,31989
"6252","forecast",2014-12-01,30969
"6253","forecast",2015-01-01,35733
"6254","forecast",2015-02-01,34917
"6255","forecast",2015-03-01,57750
"6256","forecast",2015-04-01,140868
"6257","forecast",2015-05-01,104610
"6258","forecast",2015-06-01,109458
"6259","forecast",2015-07-01,71448
"6260","forecast",2015-08-01,60837
"6261","forecast",2015-09-01,59088
"6262","forecast",2015-10-01,70401
"6263","forecast",2015-11-01,747459
"6264","forecast",2015-12-01,932445
"6265","forecast",2016-01-01,127629
"6266","forecast",2016-02-01,75405
"6267","forecast",2016-03-01,86007
"6268","forecast",2016-04-01,107400
"6269","forecast",2016-05-01,105819
"6270","forecast",2016-06-01,112521
"6271","forecast",2016-07-01,106263
"6272","forecast",2016-08-01,84432
"6273","forecast",2016-09-01,100500
"6274","forecast",2016-10-01,134040
"6275","forecast",2016-11-01,190098
"6276","forecast",2016-12-01,185484
"6277","forecast",2017-01-01,178965
"6278","forecast",2017-02-01,229611
"6279","forecast",2017-03-01,263409
"6280","forecast",2017-04-01,254661
"6281","forecast",2017-05-01,275604
"6282","forecast",2017-06-01,285084
"6283","forecast",2017-07-01,264396
"6284","forecast",2017-08-01,311208
"6285","forecast",2017-09-01,249192
"6286","forecast",2017-10-01,194373
"6287","forecast",2017-11-01,251166
"6288","forecast",2017-12-01,220257
"6289","forecast",2018-01-01,178491
"6290","forecast",2018-02-01,186828
"6291","forecast",2018-03-01,229158
"6292","forecast",2018-04-01,302043
"6293","forecast",2018-05-01,284811
"6294","forecast",2018-06-01,273138
"6295","forecast",2018-07-01,274344
"6296","forecast",2018-08-01,270864
"6297","forecast",2018-09-01,302709
"6298","forecast",2018-10-01,391515
"6299","forecast",2018-11-01,398886
"6300","forecast",2018-12-01,333882
"6301","forecast",2019-01-01,528765
"6302","forecast",2019-02-01,454053
"6303","forecast",2019-03-01,489942
"6304","forecast",2019-04-01,557778
"6305","forecast",2019-05-01,561807
"6306","forecast",2019-06-01,409032
"6307","forecast",2019-07-01,445494
"6308","forecast",2019-08-01,154059
"6309","ForecastComb",2012-10-01,0
"6310","ForecastComb",2012-11-01,0
"6311","ForecastComb",2012-12-01,0
"6312","ForecastComb",2013-01-01,0
"6313","ForecastComb",2013-02-01,0
"6314","ForecastComb",2013-03-01,0
"6315","ForecastComb",2013-04-01,0
"6316","ForecastComb",2013-05-01,0
"6317","ForecastComb",2013-06-01,0
"6318","ForecastComb",2013-07-01,0
"6319","ForecastComb",2013-08-01,0
"6320","ForecastComb",2013-09-01,0
"6321","ForecastComb",2013-10-01,0
"6322","ForecastComb",2013-11-01,0
"6323","ForecastComb",2013-12-01,0
"6324","ForecastComb",2014-01-01,0
"6325","ForecastComb",2014-02-01,0
"6326","ForecastComb",2014-03-01,0
"6327","ForecastComb",2014-04-01,0
"6328","ForecastComb",2014-05-01,0
"6329","ForecastComb",2014-06-01,0
"6330","ForecastComb",2014-07-01,0
"6331","ForecastComb",2014-08-01,0
"6332","ForecastComb",2014-09-01,0
"6333","ForecastComb",2014-10-01,0
"6334","ForecastComb",2014-11-01,0
"6335","ForecastComb",2014-12-01,0
"6336","ForecastComb",2015-01-01,0
"6337","ForecastComb",2015-02-01,0
"6338","ForecastComb",2015-03-01,0
"6339","ForecastComb",2015-04-01,0
"6340","ForecastComb",2015-05-01,0
"6341","ForecastComb",2015-06-01,0
"6342","ForecastComb",2015-07-01,0
"6343","ForecastComb",2015-08-01,0
"6344","ForecastComb",2015-09-01,0
"6345","ForecastComb",2015-10-01,0
"6346","ForecastComb",2015-11-01,0
"6347","ForecastComb",2015-12-01,0
"6348","ForecastComb",2016-01-01,0
"6349","ForecastComb",2016-02-01,0
"6350","ForecastComb",2016-03-01,0
"6351","ForecastComb",2016-04-01,0
"6352","ForecastComb",2016-05-01,0
"6353","ForecastComb",2016-06-01,0
"6354","ForecastComb",2016-07-01,0
"6355","ForecastComb",2016-08-01,0
"6356","ForecastComb",2016-09-01,0
"6357","ForecastComb",2016-10-01,0
"6358","ForecastComb",2016-11-01,0
"6359","ForecastComb",2016-12-01,0
"6360","ForecastComb",2017-01-01,0
"6361","ForecastComb",2017-02-01,0
"6362","ForecastComb",2017-03-01,0
"6363","ForecastComb",2017-04-01,0
"6364","ForecastComb",2017-05-01,0
"6365","ForecastComb",2017-06-01,0
"6366","ForecastComb",2017-07-01,0
"6367","ForecastComb",2017-08-01,0
"6368","ForecastComb",2017-09-01,0
"6369","ForecastComb",2017-10-01,0
"6370","ForecastComb",2017-11-01,0
"6371","ForecastComb",2017-12-01,212
"6372","ForecastComb",2018-01-01,190
"6373","ForecastComb",2018-02-01,198
"6374","ForecastComb",2018-03-01,210
"6375","ForecastComb",2018-04-01,306
"6376","ForecastComb",2018-05-01,368
"6377","ForecastComb",2018-06-01,397
"6378","ForecastComb",2018-07-01,362
"6379","ForecastComb",2018-08-01,1171
"6380","ForecastComb",2018-09-01,524
"6381","ForecastComb",2018-10-01,449
"6382","ForecastComb",2018-11-01,423
"6383","ForecastComb",2018-12-01,357
"6384","ForecastComb",2019-01-01,529
"6385","ForecastComb",2019-02-01,571
"6386","ForecastComb",2019-03-01,582
"6387","ForecastComb",2019-04-01,605
"6388","ForecastComb",2019-05-01,806
"6389","ForecastComb",2019-06-01,381
"6390","ForecastComb",2019-07-01,577
"6391","ForecastComb",2019-08-01,129
"6392","forecastHybrid",2012-10-01,0
"6393","forecastHybrid",2012-11-01,0
"6394","forecastHybrid",2012-12-01,0
"6395","forecastHybrid",2013-01-01,0
"6396","forecastHybrid",2013-02-01,0
"6397","forecastHybrid",2013-03-01,0
"6398","forecastHybrid",2013-04-01,0
"6399","forecastHybrid",2013-05-01,0
"6400","forecastHybrid",2013-06-01,0
"6401","forecastHybrid",2013-07-01,0
"6402","forecastHybrid",2013-08-01,0
"6403","forecastHybrid",2013-09-01,0
"6404","forecastHybrid",2013-10-01,0
"6405","forecastHybrid",2013-11-01,0
"6406","forecastHybrid",2013-12-01,0
"6407","forecastHybrid",2014-01-01,0
"6408","forecastHybrid",2014-02-01,0
"6409","forecastHybrid",2014-03-01,0
"6410","forecastHybrid",2014-04-01,0
"6411","forecastHybrid",2014-05-01,0
"6412","forecastHybrid",2014-06-01,0
"6413","forecastHybrid",2014-07-01,0
"6414","forecastHybrid",2014-08-01,0
"6415","forecastHybrid",2014-09-01,0
"6416","forecastHybrid",2014-10-01,0
"6417","forecastHybrid",2014-11-01,0
"6418","forecastHybrid",2014-12-01,0
"6419","forecastHybrid",2015-01-01,0
"6420","forecastHybrid",2015-02-01,0
"6421","forecastHybrid",2015-03-01,0
"6422","forecastHybrid",2015-04-01,0
"6423","forecastHybrid",2015-05-01,0
"6424","forecastHybrid",2015-06-01,0
"6425","forecastHybrid",2015-07-01,0
"6426","forecastHybrid",2015-08-01,0
"6427","forecastHybrid",2015-09-01,0
"6428","forecastHybrid",2015-10-01,0
"6429","forecastHybrid",2015-11-01,0
"6430","forecastHybrid",2015-12-01,0
"6431","forecastHybrid",2016-01-01,0
"6432","forecastHybrid",2016-02-01,0
"6433","forecastHybrid",2016-03-01,0
"6434","forecastHybrid",2016-04-01,105
"6435","forecastHybrid",2016-05-01,345
"6436","forecastHybrid",2016-06-01,386
"6437","forecastHybrid",2016-07-01,292
"6438","forecastHybrid",2016-08-01,312
"6439","forecastHybrid",2016-09-01,565
"6440","forecastHybrid",2016-10-01,599
"6441","forecastHybrid",2016-11-01,549
"6442","forecastHybrid",2016-12-01,1426
"6443","forecastHybrid",2017-01-01,777
"6444","forecastHybrid",2017-02-01,590
"6445","forecastHybrid",2017-03-01,1100
"6446","forecastHybrid",2017-04-01,1287
"6447","forecastHybrid",2017-05-01,829
"6448","forecastHybrid",2017-06-01,1707
"6449","forecastHybrid",2017-07-01,2278
"6450","forecastHybrid",2017-08-01,1873
"6451","forecastHybrid",2017-09-01,844
"6452","forecastHybrid",2017-10-01,947
"6453","forecastHybrid",2017-11-01,1020
"6454","forecastHybrid",2017-12-01,608
"6455","forecastHybrid",2018-01-01,1134
"6456","forecastHybrid",2018-02-01,639
"6457","forecastHybrid",2018-03-01,1426
"6458","forecastHybrid",2018-04-01,1302
"6459","forecastHybrid",2018-05-01,1616
"6460","forecastHybrid",2018-06-01,847
"6461","forecastHybrid",2018-07-01,1868
"6462","forecastHybrid",2018-08-01,934
"6463","forecastHybrid",2018-09-01,1471
"6464","forecastHybrid",2018-10-01,1715
"6465","forecastHybrid",2018-11-01,1510
"6466","forecastHybrid",2018-12-01,2551
"6467","forecastHybrid",2019-01-01,1815
"6468","forecastHybrid",2019-02-01,5161
"6469","forecastHybrid",2019-03-01,1943
"6470","forecastHybrid",2019-04-01,2142
"6471","forecastHybrid",2019-05-01,4001
"6472","forecastHybrid",2019-06-01,2146
"6473","forecastHybrid",2019-07-01,2315
"6474","forecastHybrid",2019-08-01,1170
"6475","forecTheta",2012-10-01,0
"6476","forecTheta",2012-11-01,0
"6477","forecTheta",2012-12-01,0
"6478","forecTheta",2013-01-01,0
"6479","forecTheta",2013-02-01,0
"6480","forecTheta",2013-03-01,0
"6481","forecTheta",2013-04-01,0
"6482","forecTheta",2013-05-01,0
"6483","forecTheta",2013-06-01,0
"6484","forecTheta",2013-07-01,0
"6485","forecTheta",2013-08-01,0
"6486","forecTheta",2013-09-01,0
"6487","forecTheta",2013-10-01,0
"6488","forecTheta",2013-11-01,0
"6489","forecTheta",2013-12-01,0
"6490","forecTheta",2014-01-01,0
"6491","forecTheta",2014-02-01,0
"6492","forecTheta",2014-03-01,0
"6493","forecTheta",2014-04-01,0
"6494","forecTheta",2014-05-01,0
"6495","forecTheta",2014-06-01,0
"6496","forecTheta",2014-07-01,0
"6497","forecTheta",2014-08-01,0
"6498","forecTheta",2014-09-01,0
"6499","forecTheta",2014-10-01,0
"6500","forecTheta",2014-11-01,0
"6501","forecTheta",2014-12-01,0
"6502","forecTheta",2015-01-01,0
"6503","forecTheta",2015-02-01,0
"6504","forecTheta",2015-03-01,0
"6505","forecTheta",2015-04-01,169
"6506","forecTheta",2015-05-01,305
"6507","forecTheta",2015-06-01,354
"6508","forecTheta",2015-07-01,265
"6509","forecTheta",2015-08-01,448
"6510","forecTheta",2015-09-01,428
"6511","forecTheta",2015-10-01,424
"6512","forecTheta",2015-11-01,357
"6513","forecTheta",2015-12-01,377
"6514","forecTheta",2016-01-01,404
"6515","forecTheta",2016-02-01,292
"6516","forecTheta",2016-03-01,574
"6517","forecTheta",2016-04-01,316
"6518","forecTheta",2016-05-01,421
"6519","forecTheta",2016-06-01,370
"6520","forecTheta",2016-07-01,374
"6521","forecTheta",2016-08-01,227
"6522","forecTheta",2016-09-01,295
"6523","forecTheta",2016-10-01,410
"6524","forecTheta",2016-11-01,424
"6525","forecTheta",2016-12-01,313
"6526","forecTheta",2017-01-01,345
"6527","forecTheta",2017-02-01,279
"6528","forecTheta",2017-03-01,298
"6529","forecTheta",2017-04-01,554
"6530","forecTheta",2017-05-01,358
"6531","forecTheta",2017-06-01,333
"6532","forecTheta",2017-07-01,397
"6533","forecTheta",2017-08-01,420
"6534","forecTheta",2017-09-01,402
"6535","forecTheta",2017-10-01,429
"6536","forecTheta",2017-11-01,427
"6537","forecTheta",2017-12-01,254
"6538","forecTheta",2018-01-01,299
"6539","forecTheta",2018-02-01,205
"6540","forecTheta",2018-03-01,222
"6541","forecTheta",2018-04-01,342
"6542","forecTheta",2018-05-01,334
"6543","forecTheta",2018-06-01,245
"6544","forecTheta",2018-07-01,343
"6545","forecTheta",2018-08-01,220
"6546","forecTheta",2018-09-01,537
"6547","forecTheta",2018-10-01,538
"6548","forecTheta",2018-11-01,502
"6549","forecTheta",2018-12-01,381
"6550","forecTheta",2019-01-01,507
"6551","forecTheta",2019-02-01,515
"6552","forecTheta",2019-03-01,595
"6553","forecTheta",2019-04-01,638
"6554","forecTheta",2019-05-01,938
"6555","forecTheta",2019-06-01,527
"6556","forecTheta",2019-07-01,773
"6557","forecTheta",2019-08-01,171
"6558","fpp",2012-10-01,11
"6559","fpp",2012-11-01,202
"6560","fpp",2012-12-01,160
"6561","fpp",2013-01-01,233
"6562","fpp",2013-02-01,238
"6563","fpp",2013-03-01,453
"6564","fpp",2013-04-01,555
"6565","fpp",2013-05-01,439
"6566","fpp",2013-06-01,443
"6567","fpp",2013-07-01,441
"6568","fpp",2013-08-01,442
"6569","fpp",2013-09-01,675
"6570","fpp",2013-10-01,816
"6571","fpp",2013-11-01,542
"6572","fpp",2013-12-01,398
"6573","fpp",2014-01-01,659
"6574","fpp",2014-02-01,816
"6575","fpp",2014-03-01,1107
"6576","fpp",2014-04-01,1481
"6577","fpp",2014-05-01,1271
"6578","fpp",2014-06-01,1006
"6579","fpp",2014-07-01,1114
"6580","fpp",2014-08-01,1102
"6581","fpp",2014-09-01,1686
"6582","fpp",2014-10-01,1792
"6583","fpp",2014-11-01,1642
"6584","fpp",2014-12-01,1339
"6585","fpp",2015-01-01,1816
"6586","fpp",2015-02-01,1884
"6587","fpp",2015-03-01,3088
"6588","fpp",2015-04-01,20226
"6589","fpp",2015-05-01,3685
"6590","fpp",2015-06-01,3783
"6591","fpp",2015-07-01,4071
"6592","fpp",2015-08-01,6493
"6593","fpp",2015-09-01,6939
"6594","fpp",2015-10-01,4396
"6595","fpp",2015-11-01,231548
"6596","fpp",2015-12-01,295576
"6597","fpp",2016-01-01,26446
"6598","fpp",2016-02-01,5682
"6599","fpp",2016-03-01,7031
"6600","fpp",2016-04-01,7250
"6601","fpp",2016-05-01,10822
"6602","fpp",2016-06-01,12757
"6603","fpp",2016-07-01,12752
"6604","fpp",2016-08-01,7731
"6605","fpp",2016-09-01,3350
"6606","fpp",2016-10-01,4593
"6607","fpp",2016-11-01,12180
"6608","fpp",2016-12-01,15446
"6609","fpp",2017-01-01,15419
"6610","fpp",2017-02-01,15583
"6611","fpp",2017-03-01,17141
"6612","fpp",2017-04-01,22051
"6613","fpp",2017-05-01,23654
"6614","fpp",2017-06-01,22981
"6615","fpp",2017-07-01,24790
"6616","fpp",2017-08-01,33246
"6617","fpp",2017-09-01,19751
"6618","fpp",2017-10-01,5299
"6619","fpp",2017-11-01,13855
"6620","fpp",2017-12-01,14906
"6621","fpp",2018-01-01,10734
"6622","fpp",2018-02-01,7150
"6623","fpp",2018-03-01,12310
"6624","fpp",2018-04-01,16213
"6625","fpp",2018-05-01,14227
"6626","fpp",2018-06-01,13374
"6627","fpp",2018-07-01,9953
"6628","fpp",2018-08-01,13275
"6629","fpp",2018-09-01,14724
"6630","fpp",2018-10-01,15440
"6631","fpp",2018-11-01,13561
"6632","fpp",2018-12-01,5959
"6633","fpp",2019-01-01,11451
"6634","fpp",2019-02-01,11562
"6635","fpp",2019-03-01,13008
"6636","fpp",2019-04-01,14782
"6637","fpp",2019-05-01,13117
"6638","fpp",2019-06-01,11302
"6639","fpp",2019-07-01,11497
"6640","fpp",2019-08-01,3257
"6641","fpp2",2012-10-01,0
"6642","fpp2",2012-11-01,0
"6643","fpp2",2012-12-01,0
"6644","fpp2",2013-01-01,0
"6645","fpp2",2013-02-01,0
"6646","fpp2",2013-03-01,0
"6647","fpp2",2013-04-01,0
"6648","fpp2",2013-05-01,0
"6649","fpp2",2013-06-01,0
"6650","fpp2",2013-07-01,0
"6651","fpp2",2013-08-01,0
"6652","fpp2",2013-09-01,0
"6653","fpp2",2013-10-01,0
"6654","fpp2",2013-11-01,0
"6655","fpp2",2013-12-01,0
"6656","fpp2",2014-01-01,0
"6657","fpp2",2014-02-01,0
"6658","fpp2",2014-03-01,0
"6659","fpp2",2014-04-01,0
"6660","fpp2",2014-05-01,0
"6661","fpp2",2014-06-01,0
"6662","fpp2",2014-07-01,0
"6663","fpp2",2014-08-01,0
"6664","fpp2",2014-09-01,0
"6665","fpp2",2014-10-01,0
"6666","fpp2",2014-11-01,0
"6667","fpp2",2014-12-01,0
"6668","fpp2",2015-01-01,0
"6669","fpp2",2015-02-01,0
"6670","fpp2",2015-03-01,0
"6671","fpp2",2015-04-01,0
"6672","fpp2",2015-05-01,0
"6673","fpp2",2015-06-01,0
"6674","fpp2",2015-07-01,0
"6675","fpp2",2015-08-01,0
"6676","fpp2",2015-09-01,0
"6677","fpp2",2015-10-01,0
"6678","fpp2",2015-11-01,0
"6679","fpp2",2015-12-01,0
"6680","fpp2",2016-01-01,0
"6681","fpp2",2016-02-01,0
"6682","fpp2",2016-03-01,0
"6683","fpp2",2016-04-01,0
"6684","fpp2",2016-05-01,0
"6685","fpp2",2016-06-01,0
"6686","fpp2",2016-07-01,0
"6687","fpp2",2016-08-01,0
"6688","fpp2",2016-09-01,0
"6689","fpp2",2016-10-01,0
"6690","fpp2",2016-11-01,0
"6691","fpp2",2016-12-01,0
"6692","fpp2",2017-01-01,0
"6693","fpp2",2017-02-01,253
"6694","fpp2",2017-03-01,597
"6695","fpp2",2017-04-01,590
"6696","fpp2",2017-05-01,1229
"6697","fpp2",2017-06-01,849
"6698","fpp2",2017-07-01,681
"6699","fpp2",2017-08-01,862
"6700","fpp2",2017-09-01,1119
"6701","fpp2",2017-10-01,1214
"6702","fpp2",2017-11-01,1391
"6703","fpp2",2017-12-01,998
"6704","fpp2",2018-01-01,2134
"6705","fpp2",2018-02-01,2878
"6706","fpp2",2018-03-01,2761
"6707","fpp2",2018-04-01,4714
"6708","fpp2",2018-05-01,3849
"6709","fpp2",2018-06-01,2356
"6710","fpp2",2018-07-01,2129
"6711","fpp2",2018-08-01,2754
"6712","fpp2",2018-09-01,6223
"6713","fpp2",2018-10-01,6463
"6714","fpp2",2018-11-01,6012
"6715","fpp2",2018-12-01,4061
"6716","fpp2",2019-01-01,5560
"6717","fpp2",2019-02-01,7257
"6718","fpp2",2019-03-01,8089
"6719","fpp2",2019-04-01,8560
"6720","fpp2",2019-05-01,8775
"6721","fpp2",2019-06-01,4744
"6722","fpp2",2019-07-01,4859
"6723","fpp2",2019-08-01,1692
"6724","fracdiff",2012-10-01,60
"6725","fracdiff",2012-11-01,1484
"6726","fracdiff",2012-12-01,2076
"6727","fracdiff",2013-01-01,2604
"6728","fracdiff",2013-02-01,3070
"6729","fracdiff",2013-03-01,3982
"6730","fracdiff",2013-04-01,5386
"6731","fracdiff",2013-05-01,5204
"6732","fracdiff",2013-06-01,4776
"6733","fracdiff",2013-07-01,4720
"6734","fracdiff",2013-08-01,4392
"6735","fracdiff",2013-09-01,6394
"6736","fracdiff",2013-10-01,7604
"6737","fracdiff",2013-11-01,7476
"6738","fracdiff",2013-12-01,5922
"6739","fracdiff",2014-01-01,6826
"6740","fracdiff",2014-02-01,7520
"6741","fracdiff",2014-03-01,9560
"6742","fracdiff",2014-04-01,12500
"6743","fracdiff",2014-05-01,10242
"6744","fracdiff",2014-06-01,10508
"6745","fracdiff",2014-07-01,10146
"6746","fracdiff",2014-08-01,10482
"6747","fracdiff",2014-09-01,11392
"6748","fracdiff",2014-10-01,15204
"6749","fracdiff",2014-11-01,14942
"6750","fracdiff",2014-12-01,13086
"6751","fracdiff",2015-01-01,13708
"6752","fracdiff",2015-02-01,15604
"6753","fracdiff",2015-03-01,21774
"6754","fracdiff",2015-04-01,47656
"6755","fracdiff",2015-05-01,51532
"6756","fracdiff",2015-06-01,60168
"6757","fracdiff",2015-07-01,32264
"6758","fracdiff",2015-08-01,28432
"6759","fracdiff",2015-09-01,28896
"6760","fracdiff",2015-10-01,28854
"6761","fracdiff",2015-11-01,40786
"6762","fracdiff",2015-12-01,45772
"6763","fracdiff",2016-01-01,42094
"6764","fracdiff",2016-02-01,38188
"6765","fracdiff",2016-03-01,43864
"6766","fracdiff",2016-04-01,41448
"6767","fracdiff",2016-05-01,49716
"6768","fracdiff",2016-06-01,51526
"6769","fracdiff",2016-07-01,48914
"6770","fracdiff",2016-08-01,36594
"6771","fracdiff",2016-09-01,32900
"6772","fracdiff",2016-10-01,43442
"6773","fracdiff",2016-11-01,52688
"6774","fracdiff",2016-12-01,43902
"6775","fracdiff",2017-01-01,42928
"6776","fracdiff",2017-02-01,58654
"6777","fracdiff",2017-03-01,77288
"6778","fracdiff",2017-04-01,59076
"6779","fracdiff",2017-05-01,62240
"6780","fracdiff",2017-06-01,54126
"6781","fracdiff",2017-07-01,46238
"6782","fracdiff",2017-08-01,47560
"6783","fracdiff",2017-09-01,51338
"6784","fracdiff",2017-10-01,66962
"6785","fracdiff",2017-11-01,70470
"6786","fracdiff",2017-12-01,52994
"6787","fracdiff",2018-01-01,52690
"6788","fracdiff",2018-02-01,51526
"6789","fracdiff",2018-03-01,69724
"6790","fracdiff",2018-04-01,78156
"6791","fracdiff",2018-05-01,81612
"6792","fracdiff",2018-06-01,70402
"6793","fracdiff",2018-07-01,66504
"6794","fracdiff",2018-08-01,60506
"6795","fracdiff",2018-09-01,105676
"6796","fracdiff",2018-10-01,152122
"6797","fracdiff",2018-11-01,153796
"6798","fracdiff",2018-12-01,136606
"6799","fracdiff",2019-01-01,154616
"6800","fracdiff",2019-02-01,168648
"6801","fracdiff",2019-03-01,190740
"6802","fracdiff",2019-04-01,195114
"6803","fracdiff",2019-05-01,206848
"6804","fracdiff",2019-06-01,159596
"6805","fracdiff",2019-07-01,190028
"6806","fracdiff",2019-08-01,61978
"6807","fractal",2012-10-01,34
"6808","fractal",2012-11-01,266
"6809","fractal",2012-12-01,152
